merchant_id,merchant_name,merchant_category,merchant_city,merchant_city_tier,is_active
MER00810,Mukhopadhyay Snapdeal,E-commerce,Chennai,Tier1,0
MER00811,Butala OTT Platform,Entertainment,Nagpur,Tier2,1
MER00812,Bora Sweet Shop,Food & Beverage,Hyderabad,Tier1,1
MER00813,Kumar Sweet Shop,Food & Beverage,Indore,Tier2,1
MER00814,Vohra School Fees,Education,Delhi,Tier1,1
MER00815,Bahri Uber,Auto & Transport,Delhi,Tier1,1
MER00816,Sha Beauty Parlour,Salon & Wellness,Visakhapatnam,Tier2,1
MER00817,Batra Electric Board,Utilities,Visakhapatnam,Tier2,1
MER00818,Chaudhary Inn,Hotel & Lodging,Mumbai,Tier1,0
MER00819,Zachariah Family Transfer,P2P Transfer,Nashik,Tier2,1
MER00820,Dugal Petrol Pump,Fuel,Visakhapatnam,Tier2,1
MER00821,Jain Boutique,Clothing & Fashion,Pune,Tier1,1
MER00822,Purohit Policy Bazaar,Insurance,Vadodara,Tier2,0
MER00823,Dubey Petrol Pump,Fuel,Jaipur,Tier2,1
MER00824,Parmer Guest House,Hotel & Lodging,Gorakhpur,Tier3,1
MER00825,Barad Properties,Rent,Bangalore,Tier1,1
MER00826,Mahajan Rapido,Auto & Transport,Kanpur,Tier2,1
MER00827,Dutt Restaurant,Food & Beverage,Vadodara,Tier2,1
MER00828,Sehgal Textile,Clothing & Fashion,Chennai,Tier1,1
MER00829,Jha Appliances,Electronics,Nagpur,Tier2,1
MER00830,Desai Fuel Station,Fuel,Bareilly,Tier3,1
MER00831,Varughese Restaurant,Food & Beverage,Chandigarh,Tier3,1
MER00832,Mahajan Mobile Store,Electronics,Meerut,Tier3,1
MER00833,Dugar Supermart,Grocery,Delhi,Tier1,1
MER00834,Chauhan OTT Platform,Entertainment,Delhi,Tier1,1
MER00835,Randhawa Personal Transfer,P2P Transfer,Jabalpur,Tier3,1
MER00836,Merchant Lodge,Hotel & Lodging,Bangalore,Tier1,1
MER00837,Tak Dhaba,Food & Beverage,Aligarh,Tier3,1
MER00838,Dey Fashion Store,Clothing & Fashion,Amritsar,Tier3,1
MER00839,Kibe Ola,Auto & Transport,Hyderabad,Tier1,1
MER00840,Shukla Personal Transfer,P2P Transfer,Nagpur,Tier2,1
MER00841,Batta Diagnostic Lab,Healthcare,Delhi,Tier1,1
MER00842,Kibe Rapido,Auto & Transport,Surat,Tier2,1
MER00843,Tailor Friend Transfer,P2P Transfer,Ghaziabad,Tier3,1
MER00844,Sem Boutique,Clothing & Fashion,Bangalore,Tier1,1
MER00845,Acharya Appliances,Electronics,Vadodara,Tier2,0
MER00846,Doshi Fashion Store,Clothing & Fashion,Mysore,Tier3,1
MER00847,Sule Medical Store,Healthcare,Kolkata,Tier1,1
MER00848,Agarwal Auto Rickshaw,Auto & Transport,Nashik,Tier2,1
MER00849,Deshmukh Dhaba,Food & Beverage,Nagpur,Tier2,1
MER00850,Majumdar Dhaba,Food & Beverage,Patna,Tier2,1
MER00851,Bali SIP Payment,Investment,Ranchi,Tier2,1
MER00852,Kanda Groww,Investment,Patna,Tier2,0
MER00853,Bajaj Broadband,Utilities,Bangalore,Tier1,1
MER00854,Badami Hospital,Healthcare,Bangalore,Tier1,1
MER00855,Palla Wellness Center,Salon & Wellness,Bhopal,Tier2,0
MER00856,Tandon Water Supply,Utilities,Nagpur,Tier2,1
MER00857,Ramachandran Travel Agency,Travel,Kolkata,Tier1,1
MER00858,Soman Diagnostic Lab,Healthcare,Lucknow,Tier2,1
MER00859,Viswanathan Inn,Hotel & Lodging,Kanpur,Tier2,1
MER00860,Yogi Service Apartment,Hotel & Lodging,Madurai,Tier2,1
MER00861,Zachariah Sweet Shop,Food & Beverage,Delhi,Tier1,1
MER00862,Ratti Mutual Fund,Investment,Vadodara,Tier2,1
MER00863,Sahni Railway Booking,Travel,Ranchi,Tier2,1
MER00864,Desai Fresh Mart,Grocery,Mumbai,Tier1,1
MER00865,Manda Fuel Station,Fuel,Delhi,Tier1,1
MER00866,Vala General Store,Grocery,Gorakhpur,Tier3,1
MER00867,Nazareth Fresh Mart,Grocery,Meerut,Tier3,1
MER00868,Tata Biryani House,Food & Beverage,Kolkata,Tier1,1
MER00869,Bassi Hotel,Hotel & Lodging,Gorakhpur,Tier3,1
MER00870,Srivastava Meesho,E-commerce,Madurai,Tier2,1
MER00871,Padmanabhan Juice Corner,Food & Beverage,Lucknow,Tier2,1
MER00872,Thakur Policy Bazaar,Insurance,Jaipur,Tier2,1
MER00873,Bhagat Clinic,Healthcare,Ahmedabad,Tier1,1
MER00874,Iyer Friend Transfer,P2P Transfer,Kolkata,Tier1,1
MER00875,Peri Personal Transfer,P2P Transfer,Faridabad,Tier3,1
MER00876,Pradhan Electric Board,Utilities,Pune,Tier1,1
MER00877,Jayaraman Hospital,Healthcare,Agra,Tier2,1
MER00878,Dar Restaurant,Food & Beverage,Mumbai,Tier1,1
MER00879,Dhillon Garments,Clothing & Fashion,Jodhpur,Tier3,0
MER00880,Raghavan Appliances,Electronics,Bhopal,Tier2,1
MER00881,Rajagopal Garments,Clothing & Fashion,Ahmedabad,Tier1,1
MER00882,Dass Meesho,E-commerce,Agra,Tier2,1
MER00883,Anand Zerodha,Investment,Aligarh,Tier3,1
MER00884,Mohanty General Store,Grocery,Visakhapatnam,Tier2,1
MER00885,Mistry Amazon,E-commerce,Chennai,Tier1,1
MER00886,Ray Realty,Rent,Lucknow,Tier2,1
MER00887,Pandya Dhaba,Food & Beverage,Indore,Tier2,1
MER00888,Subramanian Tiffin Center,Food & Beverage,Rajkot,Tier3,1
MER00889,Shetty Fresh Mart,Grocery,Mumbai,Tier1,1
MER00890,Sekhon Multiplex,Entertainment,Madurai,Tier2,1
MER00891,Nadig Sweet Shop,Food & Beverage,Madurai,Tier2,1
MER00892,Shanker Lodge,Hotel & Lodging,Rajkot,Tier3,1
MER00893,Ramaswamy Daily Needs,Grocery,Jodhpur,Tier3,1
MER00894,Bal Electronics,Electronics,Hyderabad,Tier1,1
MER00895,Kapoor Electric Board,Utilities,Mumbai,Tier1,1
MER00896,Sinha Amazon,E-commerce,Patna,Tier2,1
MER00897,Gade BPCL Outlet,Fuel,Bangalore,Tier1,1
MER00898,Rama College,Education,Chennai,Tier1,1
MER00899,Nagi College,Education,Faridabad,Tier3,1
MER00900,Nagarajan Juice Corner,Food & Beverage,Meerut,Tier3,1
MER00901,Babu Petrol Pump,Fuel,Jaipur,Tier2,1
MER00902,Srinivas Broadband,Utilities,Chennai,Tier1,1
MER00903,Basak Gas Agency,Utilities,Nashik,Tier2,1
MER00904,Buch Supermart,Grocery,Lucknow,Tier2,1
MER00905,Hayer Juice Corner,Food & Beverage,Mumbai,Tier1,1
MER00906,Kuruvilla Inn,Hotel & Lodging,Bangalore,Tier1,1
MER00907,Karpe Policy Bazaar,Insurance,Ranchi,Tier2,1
MER00908,Amble Guest House,Hotel & Lodging,Noida,Tier3,1
MER00909,Vaidya Sweet Shop,Food & Beverage,Pune,Tier1,1
MER00910,Randhawa Properties,Rent,Kolkata,Tier1,1
MER00911,Goswami Flipkart,E-commerce,Patna,Tier2,1
MER00912,Bajaj Tech Store,Electronics,Gorakhpur,Tier3,1
MER00913,Dass Myntra,E-commerce,Ghaziabad,Tier3,1
MER00914,Bhargava Travel Agency,Travel,Ahmedabad,Tier1,1
MER00915,Oak Electric Board,Utilities,Lucknow,Tier2,1
MER00916,Bajaj General Store,Grocery,Madurai,Tier2,1
MER00917,Bahl Biryani House,Food & Beverage,Agra,Tier2,1
MER00918,Dey Biryani House,Food & Beverage,Ahmedabad,Tier1,1
MER00919,Nagi Snapdeal,E-commerce,Visakhapatnam,Tier2,1
MER00920,Mander Residency,Rent,Guwahati,Tier3,1
MER00921,Dasgupta Stock Broker,Investment,Mysore,Tier3,1
MER00922,Raju Tiffin Center,Food & Beverage,Visakhapatnam,Tier2,1
MER00923,Yohannan Broadband,Utilities,Jaipur,Tier2,1
MER00924,Chatterjee Family Transfer,P2P Transfer,Faridabad,Tier3,1
MER00925,Sangha Hospital,Healthcare,Bangalore,Tier1,1
MER00926,Raghavan Inn,Hotel & Lodging,Pune,Tier1,1
MER00927,Tripathi Biryani House,Food & Beverage,Chennai,Tier1,1
MER00928,Bora Readymade,Clothing & Fashion,Indore,Tier2,1
MER00929,Subramanian Diagnostic Lab,Healthcare,Bangalore,Tier1,1
MER00930,Thaker Coaching Center,Education,Chennai,Tier1,1
MER00931,Varghese Family Transfer,P2P Transfer,Hyderabad,Tier1,1
MER00932,Ratti Meesho,E-commerce,Mumbai,Tier1,1
MER00933,Kannan Restaurant,Food & Beverage,Chandigarh,Tier3,1
MER00934,Batra Inn,Hotel & Lodging,Nagpur,Tier2,1
MER00935,Sampath Event,Entertainment,Surat,Tier2,1
MER00936,Magar Dhaba,Food & Beverage,Agra,Tier2,1
MER00937,Tripathi Broadband,Utilities,Agra,Tier2,0
MER00938,Khanna General Store,Grocery,Lucknow,Tier2,1
MER00939,Bir Spa,Salon & Wellness,Guwahati,Tier3,1
MER00940,Murty Snapdeal,E-commerce,Delhi,Tier1,1
MER00941,Dhingra Medical Store,Healthcare,Jodhpur,Tier3,1
MER00942,Sarin Service Apartment,Hotel & Lodging,Coimbatore,Tier2,1
MER00943,Sachdev Auto Rickshaw,Auto & Transport,Kolkata,Tier1,1
MER00944,Lad Water Supply,Utilities,Indore,Tier2,1
MER00945,Thakkar Hotel,Hotel & Lodging,Bangalore,Tier1,1
MER00946,Sekhon Appliances,Electronics,Mumbai,Tier1,1
MER00947,Uppal Nykaa,E-commerce,Chennai,Tier1,1
MER00948,Bhandari Restaurant,Food & Beverage,Ahmedabad,Tier1,1
MER00949,Sha Tech Store,Electronics,Mumbai,Tier1,0
MER00950,Dass Restaurant,Food & Beverage,Patna,Tier2,1
MER00951,Bhattacharyya Sweet Shop,Food & Beverage,Chennai,Tier1,1
MER00952,Mohanty Policy Bazaar,Insurance,Agra,Tier2,1
MER00953,Bava Rapido,Auto & Transport,Bareilly,Tier3,1
MER00954,Chatterjee Biryani House,Food & Beverage,Indore,Tier2,1
MER00955,Kapadia Fresh Mart,Grocery,Coimbatore,Tier2,1
MER00956,Dalal Personal Transfer,P2P Transfer,Pune,Tier1,1
MER00957,Bir Snapdeal,E-commerce,Ahmedabad,Tier1,1
MER00958,Dugar LIC,Insurance,Ghaziabad,Tier3,1
MER00959,Salvi Myntra,E-commerce,Chennai,Tier1,1
MER00960,Sanghvi Airlines,Travel,Indore,Tier2,0
MER00961,Rao Sweet Shop,Food & Beverage,Bangalore,Tier1,1
MER00962,Karnik Cab Service,Travel,Chennai,Tier1,1
MER00963,Randhawa Biryani House,Food & Beverage,Visakhapatnam,Tier2,0
MER00964,Roy Metro Card,Auto & Transport,Bangalore,Tier1,1
MER00965,Lala Cafe,Food & Beverage,Lucknow,Tier2,1
MER00966,Puri Electric Board,Utilities,Bareilly,Tier3,1
MER00967,Soni Meesho,E-commerce,Lucknow,Tier2,1
MER00968,Korpal Daily Needs,Grocery,Surat,Tier2,1
MER00969,Vyas Sweet Shop,Food & Beverage,Ranchi,Tier2,1
MER00970,Korpal Gaming Zone,Entertainment,Varanasi,Tier3,1
MER00971,Basak Snapdeal,E-commerce,Coimbatore,Tier2,1
MER00972,Lal Family Transfer,P2P Transfer,Pune,Tier1,1
MER00973,Pillai Garments,Clothing & Fashion,Delhi,Tier1,1
MER00974,Raval Supermart,Grocery,Jaipur,Tier2,1
MER00975,Manda Apartments,Rent,Delhi,Tier1,1
MER00976,Brahmbhatt Kirana Store,Grocery,Faridabad,Tier3,1
MER00977,Sahni Realty,Rent,Pune,Tier1,1
MER00978,Prashad Readymade,Clothing & Fashion,Lucknow,Tier2,1
MER00979,Dugar Fresh Mart,Grocery,Noida,Tier3,0
MER00980,Deo Auto Rickshaw,Auto & Transport,Coimbatore,Tier2,1
MER00981,Choudhry Cafe,Food & Beverage,Nagpur,Tier2,1
MER00982,Hans Gym,Salon & Wellness,Kolkata,Tier1,1
MER00983,Mishra OTT Platform,Entertainment,Coimbatore,Tier2,1
MER00984,Bhatnagar Friend Transfer,P2P Transfer,Bangalore,Tier1,1
MER00985,Master Fuel Station,Fuel,Ahmedabad,Tier1,1
MER00986,Dube Snapdeal,E-commerce,Delhi,Tier1,1
MER00987,Pandey Daily Needs,Grocery,Meerut,Tier3,1
MER00988,Manne Tech Store,Electronics,Mumbai,Tier1,1
MER00989,Jain Daily Needs,Grocery,Visakhapatnam,Tier2,1
MER00990,Gara Daily Needs,Grocery,Varanasi,Tier3,1
MER00991,Dugar Juice Corner,Food & Beverage,Indore,Tier2,1
MER00992,Rau Sweet Shop,Food & Beverage,Bangalore,Tier1,1
MER00993,Dada Fuel Station,Fuel,Kanpur,Tier2,1
MER00994,Baria Hotel,Hotel & Lodging,Visakhapatnam,Tier2,1
MER00995,Hari Fashion Store,Clothing & Fashion,Bangalore,Tier1,1
MER00996,Dube College,Education,Bareilly,Tier3,1
MER00997,Krishnamurthy BPCL Outlet,Fuel,Pune,Tier1,1
MER00998,Choudhry Electric Board,Utilities,Delhi,Tier1,1
MER00999,Chanda General Store,Grocery,Gorakhpur,Tier3,1
MER01000,Kulkarni Restaurant,Food & Beverage,Bhopal,Tier2,1
MER01001,Dhar Petrol Pump,Fuel,Mumbai,Tier1,1
MER01002,Pillay Mutual Fund,Investment,Moradabad,Tier3,1
MER01003,Mitra Spa,Salon & Wellness,Allahabad,Tier3,1
MER01004,Bassi Snapdeal,E-commerce,Bangalore,Tier1,1
MER01005,Chana Gas Agency,Utilities,Chennai,Tier1,1
MER01006,Upadhyay Tech Store,Electronics,Visakhapatnam,Tier2,1
MER01007,Ramachandran SIP Payment,Investment,Visakhapatnam,Tier2,1
MER01008,Taneja HP Petrol,Fuel,Visakhapatnam,Tier2,1
MER01009,Atwal Cafe,Food & Beverage,Patna,Tier2,1
MER01010,Bhandari Multiplex,Entertainment,Chennai,Tier1,1
MER01011,Bedi Personal Transfer,P2P Transfer,Kolkata,Tier1,1
MER01012,Halder Indian Oil,Fuel,Jaipur,Tier2,1
MER01013,Ben Railway Booking,Travel,Visakhapatnam,Tier2,1
MER01014,Mani Kirana Store,Grocery,Kolkata,Tier1,1
MER01015,Bawa Meesho,E-commerce,Bangalore,Tier1,1
MER01016,Sankar Sweet Shop,Food & Beverage,Bhopal,Tier2,1
MER01017,Chander Boutique,Clothing & Fashion,Hyderabad,Tier1,1
MER01018,Gade Realty,Rent,Guwahati,Tier3,1
MER01019,Vyas Myntra,E-commerce,Bhopal,Tier2,0
MER01020,Mital OTT Platform,Entertainment,Patna,Tier2,1
MER01021,Sanghvi Myntra,E-commerce,Vadodara,Tier2,1
MER01022,Shetty Tiffin Center,Food & Beverage,Patna,Tier2,1
MER01023,Sachar Insurance Co,Insurance,Rajkot,Tier3,0
MER01024,Ahluwalia Inn,Hotel & Lodging,Surat,Tier2,1
MER01025,Kohli Nykaa,E-commerce,Vadodara,Tier2,1
MER01026,Sahni Guest House,Hotel & Lodging,Allahabad,Tier3,1
MER01027,Gupta Inn,Hotel & Lodging,Surat,Tier2,1
MER01028,Sahota Daily Needs,Grocery,Patna,Tier2,1
MER01029,Kara General Store,Grocery,Mumbai,Tier1,1
MER01030,Iyengar Multiplex,Entertainment,Delhi,Tier1,1
MER01031,Basu Indian Oil,Fuel,Nashik,Tier2,1
MER01032,Chaudhari Cab Service,Travel,Pune,Tier1,1
MER01033,Rajagopalan Snapdeal,E-commerce,Gorakhpur,Tier3,1
MER01034,Vasa Friend Transfer,P2P Transfer,Kolkata,Tier1,1
MER01035,Char Tech Store,Electronics,Ghaziabad,Tier3,1
MER01036,Gupta Wellness Center,Salon & Wellness,Madurai,Tier2,1
MER01037,Bhatt General Store,Grocery,Kolkata,Tier1,1
MER01038,Goswami Hospital,Healthcare,Kolkata,Tier1,1
MER01039,Mital Airlines,Travel,Mumbai,Tier1,1
MER01040,Varkey Multiplex,Entertainment,Agra,Tier2,1
MER01041,Aggarwal Family Transfer,P2P Transfer,Mumbai,Tier1,1
MER01042,Ranganathan Hospital,Healthcare,Patna,Tier2,1
MER01043,Chauhan Petrol Pump,Fuel,Coimbatore,Tier2,1
MER01044,Boase Kirana Store,Grocery,Vadodara,Tier2,0
MER01045,Jha Cab Service,Travel,Kolkata,Tier1,1
MER01046,Sahni General Store,Grocery,Pune,Tier1,1
MER01047,Raju Rapido,Auto & Transport,Bhopal,Tier2,1
MER01048,Ben Sweet Shop,Food & Beverage,Nashik,Tier2,1
MER01049,Radhakrishnan Auto Rickshaw,Auto & Transport,Visakhapatnam,Tier2,1
MER01050,Bandi DTH Services,Utilities,Hyderabad,Tier1,1
MER01051,Rajan Personal Transfer,P2P Transfer,Delhi,Tier1,1
MER01052,Salvi Uber,Auto & Transport,Noida,Tier3,1
MER01053,Verma College,Education,Amritsar,Tier3,1
MER01054,Nagar Readymade,Clothing & Fashion,Nashik,Tier2,1
MER01055,Garde Spa,Salon & Wellness,Vadodara,Tier2,1
MER01056,Rana Personal Transfer,P2P Transfer,Bhopal,Tier2,0
MER01057,Sekhon Clinic,Healthcare,Chennai,Tier1,1
MER01058,Mall Myntra,E-commerce,Jodhpur,Tier3,1
MER01059,Oza Ola,Auto & Transport,Hyderabad,Tier1,1
MER01060,Lanka Tiffin Center,Food & Beverage,Bikaner,Tier3,0
MER01061,Wable DTH Services,Utilities,Coimbatore,Tier2,1
MER01062,Mishra Broadband,Utilities,Patna,Tier2,1
MER01063,Brar Daily Needs,Grocery,Nagpur,Tier2,1
MER01064,Andra Restaurant,Food & Beverage,Ahmedabad,Tier1,1
MER01065,Prabhu Juice Corner,Food & Beverage,Bangalore,Tier1,1
MER01066,Sekhon Rapido,Auto & Transport,Rajkot,Tier3,0
MER01067,Kapur Diagnostic Lab,Healthcare,Vadodara,Tier2,1
MER01068,Jha Fuel Station,Fuel,Amritsar,Tier3,1
MER01069,Gera Coaching Center,Education,Chennai,Tier1,1
MER01070,Kakar Readymade,Clothing & Fashion,Varanasi,Tier3,1
MER01071,Deshpande Tech Store,Electronics,Ranchi,Tier2,1
MER01072,Bhatnagar Lodge,Hotel & Lodging,Vadodara,Tier2,1
MER01073,Ramakrishnan Zerodha,Investment,Indore,Tier2,1
MER01074,Shenoy Myntra,E-commerce,Aligarh,Tier3,1
MER01075,Kulkarni HP Petrol,Fuel,Tiruchirappalli,Tier3,1
MER01076,Kunda Insurance Co,Insurance,Aurangabad,Tier3,1
MER01077,Sethi Sweet Shop,Food & Beverage,Kolkata,Tier1,1
MER01078,Sachdeva Uber,Auto & Transport,Jaipur,Tier2,0
MER01079,Gupta Pharmacy,Healthcare,Kanpur,Tier2,1
MER01080,Krish Flipkart,E-commerce,Kanpur,Tier2,1
MER01081,Lanka Cafe,Food & Beverage,Vadodara,Tier2,1
MER01082,Chaudhari Tiffin Center,Food & Beverage,Vadodara,Tier2,1
MER01083,Goda Gadget Shop,Electronics,Chennai,Tier1,1
MER01084,Kamdar Rapido,Auto & Transport,Aligarh,Tier3,1
MER01085,Shenoy Hospital,Healthcare,Nashik,Tier2,1
MER01086,Ram Nykaa,E-commerce,Mysore,Tier3,1
MER01087,Chand Friend Transfer,P2P Transfer,Coimbatore,Tier2,1
MER01088,Nigam Coaching Center,Education,Bhopal,Tier2,1
MER01089,Narayanan Rapido,Auto & Transport,Visakhapatnam,Tier2,1
MER01090,Lal Broadband,Utilities,Jaipur,Tier2,1
MER01091,Tandon Hotel,Hotel & Lodging,Allahabad,Tier3,1
MER01092,Sethi Properties,Rent,Jaipur,Tier2,1
MER01093,Agarwal Friend Transfer,P2P Transfer,Nagpur,Tier2,1
MER01094,Reddy Bus Service,Travel,Bikaner,Tier3,1
MER01095,Deshpande Service Apartment,Hotel & Lodging,Hyderabad,Tier1,1
MER01096,Radhakrishnan Garments,Clothing & Fashion,Guwahati,Tier3,1
MER01097,Sachdeva Auto Rickshaw,Auto & Transport,Kolkata,Tier1,1
MER01098,Doctor Diagnostic Lab,Healthcare,Kolkata,Tier1,1
MER01099,Shetty Academy,Education,Visakhapatnam,Tier2,1
MER01100,Bhargava Multiplex,Entertainment,Chennai,Tier1,1
MER01101,Mital College,Education,Bangalore,Tier1,1
MER01102,Shan Family Transfer,P2P Transfer,Rajkot,Tier3,1
MER01103,Dyal Textile,Clothing & Fashion,Kanpur,Tier2,1
MER01104,Bhatt Snapdeal,E-commerce,Bangalore,Tier1,0
MER01105,Kumar Fresh Mart,Grocery,Visakhapatnam,Tier2,1
MER01106,Bir Appliances,Electronics,Rajkot,Tier3,1
MER01107,Sridhar Diagnostic Lab,Healthcare,Bangalore,Tier1,1
MER01108,Raval Daily Needs,Grocery,Kolkata,Tier1,1
MER01109,Rajagopalan Event,Entertainment,Ahmedabad,Tier1,1
MER01110,Mallick Flipkart,E-commerce,Indore,Tier2,1
MER01111,Rai Fresh Mart,Grocery,Hyderabad,Tier1,1
MER01112,Bains Pharmacy,Healthcare,Patna,Tier2,1
MER01113,Swaminathan Tiffin Center,Food & Beverage,Kanpur,Tier2,1
MER01114,Chadha Restaurant,Food & Beverage,Jaipur,Tier2,1
MER01115,Prasad SIP Payment,Investment,Madurai,Tier2,1
MER01116,Iyengar Kirana Store,Grocery,Jaipur,Tier2,1
MER01117,Sheth Daily Needs,Grocery,Kanpur,Tier2,1
MER01118,Chaudhari Apartments,Rent,Ahmedabad,Tier1,1
MER01119,Kaul General Store,Grocery,Delhi,Tier1,1
MER01120,Bhatnagar Clinic,Healthcare,Pune,Tier1,1
MER01121,Rao Tiffin Center,Food & Beverage,Kolkata,Tier1,0
MER01122,Lanka Readymade,Clothing & Fashion,Kanpur,Tier2,1
MER01123,Chandran Cafe,Food & Beverage,Jaipur,Tier2,1
MER01124,Sharma Supermart,Grocery,Hyderabad,Tier1,1
MER01125,Deol Pharmacy,Healthcare,Surat,Tier2,0
MER01126,Jain Lodge,Hotel & Lodging,Hyderabad,Tier1,1
MER01127,Dugal Mobile Store,Electronics,Indore,Tier2,1
MER01128,Narain Tuition,Education,Delhi,Tier1,1
MER01129,Mital Residency,Rent,Pune,Tier1,1
MER01130,Deol Cafe,Food & Beverage,Faridabad,Tier3,0
MER01131,Srivastava Medical Store,Healthcare,Jabalpur,Tier3,1
MER01132,Wable Restaurant,Food & Beverage,Varanasi,Tier3,1
MER01133,Chaudry Kirana Store,Grocery,Indore,Tier2,1
MER01134,Rajan Residency,Rent,Bhopal,Tier2,1
MER01135,Basak Inn,Hotel & Lodging,Mumbai,Tier1,1
MER01136,Minhas Uber,Auto & Transport,Chennai,Tier1,1
MER01137,Divan Clinic,Healthcare,Chennai,Tier1,1
MER01138,Sharma Friend Transfer,P2P Transfer,Coimbatore,Tier2,1
MER01139,Raval Restaurant,Food & Beverage,Vadodara,Tier2,1
MER01140,Bhandari Medical Store,Healthcare,Nagpur,Tier2,1
MER01141,Balasubramanian Apartments,Rent,Madurai,Tier2,0
MER01142,Parsa Biryani House,Food & Beverage,Coimbatore,Tier2,1
MER01143,Barman Metro Card,Auto & Transport,Bangalore,Tier1,1
MER01144,Dixit Myntra,E-commerce,Nashik,Tier2,1
MER01145,Thaker Lodge,Hotel & Lodging,Mumbai,Tier1,1
MER01146,Jaggi Pharmacy,Healthcare,Kolkata,Tier1,0
MER01147,Borra Textile,Clothing & Fashion,Noida,Tier3,1
MER01148,Misra College,Education,Jaipur,Tier2,1
MER01149,Dhar Diagnostic Lab,Healthcare,Pune,Tier1,1
MER01150,Garg Gym,Salon & Wellness,Visakhapatnam,Tier2,1
MER01151,Narang Garments,Clothing & Fashion,Mumbai,Tier1,1
MER01152,Agate Railway Booking,Travel,Mumbai,Tier1,1
MER01153,Chatterjee Auto Rickshaw,Auto & Transport,Vadodara,Tier2,1
MER01154,Raman Clinic,Healthcare,Mumbai,Tier1,1
MER01155,Chaudhry Petrol Pump,Fuel,Madurai,Tier2,1
MER01156,Narain Uber,Auto & Transport,Hyderabad,Tier1,1
MER01157,Gade Broadband,Utilities,Delhi,Tier1,1
MER01158,Kant General Store,Grocery,Visakhapatnam,Tier2,1
MER01159,Ravel Supermart,Grocery,Mumbai,Tier1,1
MER01160,Datta Flipkart,E-commerce,Delhi,Tier1,0
MER01161,Dhaliwal School Fees,Education,Pune,Tier1,1
MER01162,Devan Personal Transfer,P2P Transfer,Pune,Tier1,1
MER01163,Batra Supermart,Grocery,Coimbatore,Tier2,1
MER01164,Cheema Flipkart,E-commerce,Kolkata,Tier1,0
MER01165,Natt Fresh Mart,Grocery,Agra,Tier2,1
MER01166,Bir Family Transfer,P2P Transfer,Vadodara,Tier2,1
MER01167,Chhabra Service Apartment,Hotel & Lodging,Pune,Tier1,1
MER01168,Wagle Ola,Auto & Transport,Ranchi,Tier2,1
MER01169,Baral Cinema,Entertainment,Aurangabad,Tier3,0
MER01170,Ganesan Motor Insurance,Insurance,Ahmedabad,Tier1,1
MER01171,Ratti Cab Service,Travel,Pune,Tier1,1
MER01172,Raja Supermart,Grocery,Madurai,Tier2,1
MER01173,Dave Groww,Investment,Chennai,Tier1,1
MER01174,Mital College,Education,Ghaziabad,Tier3,1
MER01175,Sengupta Tiffin Center,Food & Beverage,Mysore,Tier3,0
MER01176,Rattan DTH Services,Utilities,Ahmedabad,Tier1,1
MER01177,Kuruvilla Hotel,Hotel & Lodging,Bikaner,Tier3,1
MER01178,Gera Cinema,Entertainment,Madurai,Tier2,1
MER01179,Konda Cafe,Food & Beverage,Ranchi,Tier2,1
MER01180,Srinivas Gym,Salon & Wellness,Faridabad,Tier3,1
MER01181,Gala Service Apartment,Hotel & Lodging,Vadodara,Tier2,1
MER01182,Sarma Kirana Store,Grocery,Jaipur,Tier2,1
MER01183,Kakar Diagnostic Lab,Healthcare,Kolkata,Tier1,1
MER01184,Chahal Medical Store,Healthcare,Noida,Tier3,1
MER01185,Trivedi Juice Corner,Food & Beverage,Noida,Tier3,1
MER01186,Peri OTT Platform,Entertainment,Bangalore,Tier1,1
MER01187,Mutti Fresh Mart,Grocery,Chandigarh,Tier3,1
MER01188,Iyer Groww,Investment,Bangalore,Tier1,1
MER01189,Warrior Snapdeal,E-commerce,Delhi,Tier1,1
MER01190,Choudhury Gym,Salon & Wellness,Bareilly,Tier3,1
MER01191,Virk Health Insurance,Insurance,Jaipur,Tier2,1
MER01192,Shroff Friend Transfer,P2P Transfer,Jodhpur,Tier3,1
MER01193,Borah Supermart,Grocery,Pune,Tier1,1
MER01194,Wable Coaching Center,Education,Pune,Tier1,0
MER01195,Bhatti Apartments,Rent,Bangalore,Tier1,1
MER01196,Chaudhari Snapdeal,E-commerce,Mysore,Tier3,0
MER01197,Badami Biryani House,Food & Beverage,Ahmedabad,Tier1,1
MER01198,Badami Metro Card,Auto & Transport,Faridabad,Tier3,1
MER01199,Krishna Tuition,Education,Chennai,Tier1,1
MER01200,Kunda Cinema,Entertainment,Patna,Tier2,1
MER01201,Rama Zerodha,Investment,Visakhapatnam,Tier2,1
MER01202,Tak General Store,Grocery,Kanpur,Tier2,1
MER01203,Bava Cafe,Food & Beverage,Delhi,Tier1,1
MER01204,Pai Textile,Clothing & Fashion,Bhopal,Tier2,1
MER01205,Mahal Ola,Auto & Transport,Lucknow,Tier2,1
MER01206,Sarkar BPCL Outlet,Fuel,Nashik,Tier2,1
MER01207,Biswas BPCL Outlet,Fuel,Coimbatore,Tier2,1
MER01208,Sanghvi Mutual Fund,Investment,Meerut,Tier3,1
MER01209,Sule Water Supply,Utilities,Patna,Tier2,1
MER01210,Dayal Broadband,Utilities,Agra,Tier2,1
MER01211,Ravi Sweet Shop,Food & Beverage,Pune,Tier1,1
MER01212,Dada Ola,Auto & Transport,Delhi,Tier1,1
MER01213,Chakrabarti Inn,Hotel & Lodging,Chennai,Tier1,1
